Time,Current,Index
5.707987,4.40E-10,9
5.708987,4.30E-10,9
5.709987,4.21E-10,9
5.710987,4.12E-10,9
5.711987,4.03E-10,9
5.712987,3.94E-10,9
5.713987,3.86E-10,9
5.714987,3.78E-10,9
5.715987,3.70E-10,9
5.716987,3.62E-10,9
5.717987,3.54E-10,9
5.718987,3.47E-10,9
5.719987,3.38E-10,9
5.720987,3.30E-10,9
5.721987,3.20E-10,9
5.722987,3.11E-10,9
5.723987,3.01E-10,9
5.724987,2.91E-10,9
5.725987,2.81E-10,9
5.726987,2.71E-10,9
5.727987,2.61E-10,9
5.728987,2.52E-10,9
5.729987,2.43E-10,9
5.730987,2.34E-10,9
5.731987,2.25E-10,9
5.732987,2.17E-10,9
5.733987,2.09E-10,9
5.734987,2.00E-10,9
5.735987,1.91E-10,9
5.736987,1.82E-10,9
5.737987,1.73E-10,9
5.738987,1.63E-10,9
5.739987,1.53E-10,9
5.740987,1.42E-10,9
5.741987,1.32E-10,9
5.742987,1.21E-10,9
5.743987,1.11E-10,9
5.744987,1.00E-10,9
5.745987,9.04E-11,9
5.746987,8.06E-11,9
5.747987,7.11E-11,9
5.748987,6.19E-11,9
5.749987,5.29E-11,9
5.750987,4.40E-11,9
5.751987,3.48E-11,9
5.752987,2.55E-11,9
5.753987,1.59E-11,9
5.754987,5.78E-12,9
5.755987,-4.85E-12,9
5.756987,-1.56E-11,9
5.757987,-2.67E-11,9
5.758987,-3.80E-11,9
5.759987,-4.93E-11,9
5.760987,-6.05E-11,9
5.761987,-7.12E-11,9
5.762987,-8.18E-11,9
5.763987,-9.22E-11,9
5.764987,-1.02E-10,9
5.765987,-1.12E-10,9
5.766987,-1.22E-10,9
5.767987,-1.31E-10,9
5.768987,-1.41E-10,9
5.769987,-1.51E-10,9
5.770987,-1.62E-10,9
5.771987,-1.73E-10,9
5.772987,-1.84E-10,9
5.773987,-1.95E-10,9
5.774987,-2.07E-10,9
5.775987,-2.18E-10,9
5.776987,-2.30E-10,9
5.777987,-2.41E-10,9
5.778987,-2.52E-10,9
5.779987,-2.63E-10,9
5.780987,-2.74E-10,9
5.781987,-2.84E-10,9
5.782987,-2.94E-10,9
5.783987,-3.03E-10,9
5.784987,-3.12E-10,9
5.785987,-3.22E-10,9
5.786987,-3.33E-10,9
5.787987,-3.43E-10,9
5.788987,-3.54E-10,9
5.789987,-3.64E-10,9
5.790987,-3.76E-10,9
5.791987,-3.87E-10,9
5.792987,-3.98E-10,9
5.793987,-4.09E-10,9
5.794987,-4.20E-10,9
5.795987,-4.31E-10,9
5.796987,-4.41E-10,9
5.797987,-4.51E-10,9
5.798987,-4.61E-10,9
5.799987,-4.70E-10,9
5.800987,-4.80E-10,9
5.801987,-4.89E-10,9
5.802987,-4.99E-10,9
5.803987,-5.09E-10,9
5.804987,-5.19E-10,9
5.805987,-5.29E-10,9
5.806987,-5.39E-10,9
5.807987,-5.50E-10,9
5.808987,-5.61E-10,9
5.809987,-5.71E-10,9
5.810987,-5.81E-10,9
5.811987,-5.91E-10,9
5.812987,-6.00E-10,9
5.813987,-6.10E-10,9
5.814987,-6.18E-10,9
5.815987,-6.26E-10,9
5.816987,-6.34E-10,9
5.817987,-6.42E-10,9
5.818987,-6.50E-10,9
5.819987,-6.57E-10,9
5.820987,-6.65E-10,9
